,Feature,Score
427,E127.H3K9me3.gappedPeak,0.000538573148779
428,GSM534467_hASCt1.H3K4me1.intervals_hg19.bed,0.000538335919189
429,E021.H3K36me3.gappedPeak,0.000538235217716
430,MCF_10A_ChIP.seq_FOS_ENCFF002CYX.bed,0.000538158400361
431,H1.hESC_ChIP.seq_HDAC6_ENCFF001SVH.bed,0.000537533858038
432,E035.H3K27me3.gappedPeak,0.000537513086917
433,E082.H3K27me3.gappedPeak,0.000537453301369
434,E021.H3K4me1.gappedPeak,0.000537335930347
435,IMR.90_ChIP.seq_RFX5_ENCFF001VLV.bed,0.000536100651491
436,E046.H3K9me3.gappedPeak,0.000535936744614
437,MUS.SKLT.F.Quies,0.000535779018711
438,E088.H3K4me1.gappedPeak,0.000535612579504
439,E006.H2BK120ac.gappedPeak,0.000535454392359
440,SK.N.SH_ChIP.seq_RFX5_ENCFF001VRD.bed,0.00053515999418
441,HepG2_transcription_profiling_by_array_assay_ENCFF001SNP.bed,0.000534898798575
442,HeLa.S3_ChIP.seq_CTCF_ENCFF002DAU.bed,0.000534860936541
443,E049.H3K27me3.gappedPeak,0.000534280879177
444,K562_transcription_profiling_by_array_assay_ENCFF001SNU.bed,0.000534134256651
445,E007.H3K9me3.gappedPeak,0.000533987282036
446,E080.H3K9me3.gappedPeak,0.000533204721386
447,E003.H3K27me3.gappedPeak,0.000533105362139
448,E045.H3K27me3.gappedPeak,0.000532885471047
449,E080.H3K27me3.gappedPeak,0.000532843841469
450,E124.H3K9ac.gappedPeak,0.000532486176576
451,E004.H3K9ac.gappedPeak,0.0005322240479
452,wgEncodeAwgDnaseUwdukeMcf7UniPk.narrowPeak,0.000531558641544
453,A549_ChIP.seq_FOSL2_ENCFF002CFN.bed,0.000531491522307
454,E017.H2AK9ac.gappedPeak,0.000531374898318
455,FAT.ADIP.NUC.TssA,0.00053115599793
456,HepG2_ChIP.seq_TCF7L2_ENCFF002CUX.bed,0.000530776183326
457,E013.H3K27ac.gappedPeak,0.000530211364313
458,E030.H3K27me3.gappedPeak,0.000530051269983
459,E117.H2A.Z.gappedPeak,0.00052966189152
460,E017.H3K4me1.gappedPeak,0.000529253407931
461,E002.H3K36me3.gappedPeak,0.000529196902798
462,E038.H3K9me3.gappedPeak,0.000529048313261
463,LIV.ADLT.TxWk,0.000528427830427
464,medulloblastoma_FAIRE.seq_ENCFF001UYX.bed,0.000528389369631
465,E008.H2BK20ac.gappedPeak,0.000528307205749
466,kidney_epithelial_cell_ChIP.seq_H3K27me3_ENCSR000DVF_gappedpeak.bed,0.000527801520907
467,K562_ChIP.seq_SETDB1_ENCFF001TAD.bed,0.000527194142092
468,E006.H3K4me1.gappedPeak,0.00052716091736
469,GSM1218851_Rhabdomyosarcoma_MyoD.bed,0.000526950369408
470,Hsmm.Repr,0.000526671038657
471,K562_transcription_profiling_by_array_assay_ENCFF001SNW.bed,0.000526537623892
472,E005.H3K9me3.gappedPeak,0.000526250470473
473,E020.H3K9ac.gappedPeak,0.000526020677461
474,E074.H3K9ac.gappedPeak,0.000525881568797
475,wgEncodeAwgDnaseUwHl60UniPk.narrowPeak,0.000525518192327
476,E112.H3K27ac.gappedPeak,0.000525279145019
477,E081.DNase.hotspot.fdr0.01.broad.bed,0.000525233553192
478,E011.H3K27ac.gappedPeak,0.000525081841024
479,Hsmm.Ins,0.000524827447925
480,E005.H2BK5ac.gappedPeak,0.000524019474653
481,E063.H3K9ac.gappedPeak,0.000523859851493
482,E007.H3K23ac.gappedPeak,0.000523502366468
483,E126.H2A.Z.gappedPeak,0.000523036910083
484,H1.hESC_ChIP.seq_CHD7_ENCFF001SUS.bed,0.000522392366673
485,hASCt1.Repr,0.000522343825554
486,E006.H2BK12ac.gappedPeak,0.000522245112436
487,H1.hESC_ChIP.seq_JUND_ENCFF002CQY.bed,0.000522130482069
488,HeLa.S3_ChIP.seq_IRF3_ENCFF002CSO.bed,0.000521493756782
489,GSE64233_MED1_T_final.bed,0.000521282349191
490,E110.H3K27me3.gappedPeak,0.000521159223045
491,GSM1240840_GP5dsiRAD21_SMC3_peaks_hg19.bed,0.000521091582039
492,E020.H3K27me3.gappedPeak,0.000520955934792
493,HeLa.S3_ChIP.seq_MAFK_ENCFF002CSQ.bed,0.000520894121881
494,E029.H3K9me3.gappedPeak,0.000520809813282
495,H1.hESC_ChIP.seq_SUZ12_ENCFF002CRG.bed,0.000520667991651
496,E001.H3K27me3.gappedPeak,0.000520302400999
497,FG_Poised_Enhancers_hg19.bed,0.000520195869172
498,E121.H3K9me3.gappedPeak,0.000520066466963
499,E051.H3K27me3.gappedPeak,0.000519955930168
500,GSE68758_SK_vs_SKS_broad_peaks_final.bed,0.000519843895058
501,wgEncodeAwgDnaseDukePhteUniPk.narrowPeak,0.000519654787636
502,E039.H3K9me3.gappedPeak,0.000519479203506
503,E127.H3K27me3.gappedPeak,0.000519408069447
504,E124.H2A.Z.gappedPeak,0.000519392185794
505,E063.H3K4me3.gappedPeak,0.000519131637362
506,Islet_Poised_Enhancers_hg19.bed,0.000519053614988
507,E012.H3K4me1.gappedPeak,0.000518579244003
508,GM12891_ChIP.seq_PAX5_ENCFF002CIF.bed,0.000518247646236
509,E072.H3K36me3.gappedPeak,0.000517973726575
510,E043.H3K27ac.gappedPeak,0.000517565957029
511,E117.H3K36me3.gappedPeak,0.00051733275781
512,E124.H3K27ac.gappedPeak,0.000517231784314
513,E013.H3K27me3.gappedPeak,0.00051720487688
514,E097.DNase.hotspot.fdr0.01.broad.bed,0.000517157214806
515,E006.H3K18ac.gappedPeak,0.000517139899744
516,E081.H3K4me3.gappedPeak,0.000517044131192
517,E004.H3K27me3.gappedPeak,0.000516733483838
518,E126.H4K20me1.gappedPeak,0.000516218523761
519,E048.H3K27ac.gappedPeak,0.000515672373444
520,MUS.SKLT.F.ReprPCWk,0.000515439498193
521,E040.H3K4me1.gappedPeak,0.000515299948027
522,E003.H2BK5ac.gappedPeak,0.000515094297912
523,E124.H3K4me1.gappedPeak,0.000514773185144
524,E012.H3K9me3.gappedPeak,0.000514749255244
525,E005.H2A.Z.gappedPeak,0.000514518048175
526,wgEncodeAwgDnaseUwdukeA549UniPk.narrowPeak,0.000514418782265
527,E097.H3K4me1.gappedPeak,0.000514398217646
528,E032.H3K36me3.gappedPeak,0.000514225253848
529,E101.H3K27me3.gappedPeak,0.000513633482851
530,E019.H3K27me3.gappedPeak,0.000513071849094
531,E030.H3K4me3.gappedPeak,0.000513035875962
532,Fetal_liver_H3K4me1_overlap.bed,0.000512906080034
533,GSM534490_hASCt4.H3K27me3.intervals_hg19.bed,0.000512678474768
534,K562_ChIP.seq_NCOR1_ENCFF001SZT.bed,0.000512360678246
535,wgEncodeAwgDnaseDukeFibropUniPk.narrowPeak,0.000512339069855
536,E116.H3K4me1.gappedPeak,0.000512338761286
537,MCF.7_ChIP.seq_H3K9me3_ENCFF001VCT.bed,0.000512204129825
538,E023.H3K27me3.gappedPeak,0.000511999647682
539,E017.H2A.Z.gappedPeak,0.000511860256493
540,islets_h3k27me3_hg19_chipseq.bed,0.000511322470813
541,E048.H3K27me3.gappedPeak,0.000511219835707
542,E006.H3K4ac.gappedPeak,0.000510710342251
543,HepG2_ChIP.seq_NR2F2_ENCSR000BVM_ENCFF001UGU_ENCFF001UGV_intersect.bed,0.000510024281836
544,E123.H3K9me1.gappedPeak,0.000509203181607
545,LIV.ADLT.Quies,0.000509084558166
546,E101.H3K27ac.gappedPeak,0.000508951144584
547,GM12891_ChIP.seq_SPI1_ENCFF002CIJ.bed,0.000508943699041
548,E080.H3K27ac.gappedPeak,0.000508869611831
549,E087.H3K4me3.gappedPeak,0.000507851156539
550,E025.H3K27me3.gappedPeak,0.000507677549562
551,E119.H3K4me1.gappedPeak,0.00050679695107
552,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOC.bed,0.000506637373225
553,E076.H3K27ac.gappedPeak,0.000505929732273
554,E028.H3K4me3.gappedPeak,0.000505630732879
555,E023.H3K4me3.gappedPeak,0.000505625559638
556,E017.H2BK120ac.gappedPeak,0.000505597689447
557,E005.H4K12ac.gappedPeak,0.000504988652444
558,E083.H3K4me1.gappedPeak,0.000504966802847
559,K562_ChIP.seq_CBX2_ENCFF001SYV.bed,0.000504927607929
560,A549_ChIP.seq_CTCF_ENCFF001SSO.bed,0.00050444421786
561,K562_FAIRE.seq_ENCFF001UYS.bed,0.000504441446934
562,alpha_w_acinar_ATACseq_hg19.bed,0.000504348144674
563,E115.H3K9me3.gappedPeak,0.000504214111531
564,E017.H3K9me1.gappedPeak,0.000504067591361
565,E114.H3K27ac.gappedPeak,0.000504014129537
566,E045.H3K9me3.gappedPeak,0.000504013932281
567,E109.H3K27me3.gappedPeak,0.000503750595199
568,E087.H3K9me3.gappedPeak,0.000503588145419
569,wgEncodeAwgDnaseUwNb4UniPk.narrowPeak,0.000503347466006
570,E007.H2BK12ac.gappedPeak,0.000503031201445
571,wgEncodeAwgDnaseUwWerirb1UniPk.narrowPeak,0.000502809689036
572,E003.H2AK5ac.gappedPeak,0.000502697168374
573,K562_transcription_profiling_by_array_assay_ENCFF001SNY.bed,0.000502518393095
574,E115.H3K4me1.gappedPeak,0.000502265181556
575,E078.H3K27ac.gappedPeak,0.000501992032938
576,hASCt1.TssA,0.000501118965872
577,PANC.ISLT.EnhWk,0.000500877608641
578,E063.H3K36me3.gappedPeak,0.000500497779949
579,H1.hESC_ChIP.seq_CHD1_ENCFF002CDR.bed,0.000500273777654
580,E026.H3K27me3.gappedPeak,0.000500198930735
581,E010.H2A.Z.gappedPeak,0.000500060610642
582,E024.H3K9me3.gappedPeak,0.000500059698391
583,E007.H3K27ac.gappedPeak,0.000499872026826
584,K562_ChIP.seq_CBX3_ENCFF001SYW.bed,0.000499700164642
585,E035.H3K36me3.gappedPeak,0.000499332951409
586,H1.hESC_ChIP.seq_H3K27me3_ENCFF001SUY.bed,0.000499309062834
587,E043.H3K4me1.gappedPeak,0.000498976360315
588,E018.H3K9ac.gappedPeak,0.000498752738536
589,E100.H3K27me3.gappedPeak,0.000498681154871
590,E092.DNase.hotspot.fdr0.01.broad.bed,0.000498390782497
591,E039.H3K27me3.gappedPeak,0.00049823044872
592,GSM534469_hASCt1.H3K27me3.intervals_hg19.bed,0.000498008984907
593,E030.H3K9me3.gappedPeak,0.000497630655724
594,E098.DNase.hotspot.fdr0.01.broad.bed,0.000497541886902
595,SGBS_adipocyte_PPARG_chipseq_hg19.bed,0.000497400957543
596,DOHH2_ChIP.seq_H3K4me2_ENCFF244FMG.bed,0.00049724069177
597,PPARG_2h_Rosiglitazone_intersect.bed,0.000496841933334
598,E074.H3K27me3.gappedPeak,0.000496594445047
599,E028.H3K27me3.gappedPeak,0.000496329262697
600,E003.H3K56ac.gappedPeak,0.000496242959355
601,E006.H3K9me3.gappedPeak,0.000496098192711
602,E003.H3K4me2.gappedPeak,0.000496015059314
603,E032.H3K4me1.gappedPeak,0.000495842866534
604,E047.H3K27ac.gappedPeak,0.000495757567406
605,wgEncodeAwgDnaseUwdukeHepg2UniPk.narrowPeak,0.000495527765284
606,E119.H2A.Z.gappedPeak,0.000495394984981
607,LIV.ADLT.ReprPCWk,0.000495006485246
608,E122.H2A.Z.gappedPeak,0.000494890768298
609,E091.H3K27ac.gappedPeak,0.000494607866094
610,E032.H3K27me3.gappedPeak,0.000494156151996
611,E056.H3K9me3.gappedPeak,0.000493737469985
612,GSM534488_hASCt4.H3K4me1.intervals_hg19.bed,0.000493301443858
613,GSM575229_HNF4_confluent_pval1e.10_peaks_hg19.bed,0.00049324204576
614,E042.H3K27me3.gappedPeak,0.000493135691641
615,E094.DNase.hotspot.fdr0.01.broad.bed,0.00049299570495
616,E036.H3K4me1.gappedPeak,0.000492890592538
617,G401.6_FAIRE.seq_ENCFF001UYZ.bed,0.000492824986668
618,E115.H4K20me1.gappedPeak,0.000492700498226
619,E041.H3K4me1.gappedPeak,0.000492029614829
620,GM12878_transcription_profiling_by_array_assay_ENCFF001SNI.bed,0.000491773652453
621,E117.H3K27ac.gappedPeak,0.000491587270483
622,E069.H3K27me3.gappedPeak,0.000491449478999
623,HepG2_transcription_profiling_by_array_assay_ENCFF001SNN.bed,0.000491097420384
624,E004.H3K18ac.gappedPeak,0.00049100392195
625,H1.hESC_ChIP.seq_SP2_ENCFF002CJL.bed,0.000490703001502
626,E103.H3K36me3.gappedPeak,0.000490422512934
627,E105.H3K27me3.gappedPeak,0.000489867918576
628,E023.H3K36me3.gappedPeak,0.000489609285689
629,E072.H3K9ac.gappedPeak,0.000489407137849
630,E114.H3K9me3.gappedPeak,0.00048895722571
631,GSM1250896_GATA4.AGS.peaks.bed,0.000488757523416
632,E098.H3K4me1.gappedPeak,0.000488483799998
633,E025.H3K4me1.gappedPeak,0.000488312078234
634,E084.H3K9me3.gappedPeak,0.000488286023422
635,E120.H3K27me3.gappedPeak,0.000488283316593
636,wgEncodeAwgDnaseDukeH9esUniPk.narrowPeak,0.000488256390917
637,GSM534473_hASCt2.H3K4me2.intervals_hg19.bed,0.000487831686914
638,E025.H3K9me3.gappedPeak,0.000487704353364
639,E085.H3K27me3.gappedPeak,0.000487334777891
640,hASCt4.Tx,0.000486809116949
641,FAT.ADIP.NUC.EnhG,0.000486635313578
642,GSM1709938_BRD4_V_final.bed,0.000486598344378
643,E123.H2A.Z.gappedPeak,0.000486237968383
644,E044.H3K27me3.gappedPeak,0.000486179789296
645,hASCt1.EnhWk,0.000486163136202
646,E086.H3K27me3.gappedPeak,0.000486097743905
647,E076.H3K4me1.gappedPeak,0.000485350007925
648,U2OS_ChIP.seq_H3K36me3_ENCFF001VDK.bed,0.000485101917198
649,E051.DNase.hotspot.fdr0.01.broad.bed,0.000485065016432
650,hASCt4.TssP,0.000484457313731
651,GSM534482_hASCt3.H3K27ac.intervals_hg19.bed,0.000484376685827
652,E009.H3K4me1.gappedPeak,0.000483803186891
653,Hepg2.TssP,0.00048369356112
654,K562_ChIP.seq_CTCF_ENCFF002DBD.bed,0.000483462304127
655,HepG2_ChIP.seq_CHD2_ENCFF002CTX.bed,0.000483332249075
656,E017.H3K4me2.gappedPeak,0.000483127614706
657,E097.H3K4me3.gappedPeak,0.000482794440087
658,GSM534483_hASCt3.H3K27me3.intervals_hg19.bed,0.000482650548137
659,GSM534480_hASCt3.H3K4me2.intervals_hg19.bed,0.000482620274721
660,E124.H3K9me3.gappedPeak,0.000482434070845
661,E086.DNase.hotspot.fdr0.01.broad.bed,0.000482279287472
662,E116.H3K79me2.gappedPeak,0.00048141813929
663,E004.H2BK15ac.gappedPeak,0.000481350784665
664,GSM1208603_batch1_chrom1_LoVo_CTCF_PassedQC_peaks_hg19.bed,0.000481288865749
665,E029.H3K27me3.gappedPeak,0.000481246583714
666,E092.H3K27ac.gappedPeak,0.000480735283802
667,HepG2_ChIP.seq_FOXA1_ENCFF002CKI.bed,0.000480307387964
668,E063.H3K27me3.gappedPeak,0.000480192838879
669,E059.H3K4me3.gappedPeak,0.000479875712963
670,E023.H3K9ac.gappedPeak,0.000479609462523
671,GSM534474_hASCt2.H3K4me1.intervals_hg19.bed,0.00047923965319
672,GSM575226_GATA6_cycling_pval1e.10_peaks_hg19.bed,0.000478668428551
673,E129.H3K27ac.gappedPeak,0.000478614953879
674,wgEncodeAwgDnaseUwMonocytescd14ro01746UniPk.narrowPeak,0.000478181647615
675,GSM1208767_batch2_chrom1_LoVo_LYL1_PassedQC_peaks_hg19.bed,0.000477990743536
676,E079.H3K27ac.gappedPeak,0.000477940778232
677,E037.H3K9me3.gappedPeak,0.000477692516542
678,fibroblast_of_dermis_ChIP.seq_EZH2_ENCFF002CEZ.bed,0.000477486042357
679,E004.H2BK120ac.gappedPeak,0.000477225296654
680,E101.H3K4me1.gappedPeak,0.000477209015072
681,E003.H2BK15ac.gappedPeak,0.000477050325023
682,E128.H3K79me2.gappedPeak,0.000476856546345
683,E041.H3K27me3.gappedPeak,0.000476680380169
684,E028.H3K36me3.gappedPeak,0.000476567522848
685,E046.H3K36me3.gappedPeak,0.000476185455818
686,E092.H3K4me3.gappedPeak,0.000475704331908
687,HepG2_ChIP.seq_HDAC2_ENCFF002CKM.bed,0.000475594382826
688,GM12878_ChIP.seq_NFE2_ENCFF002COZ.bed,0.00047529853679
689,E109.H3K27ac.gappedPeak,0.000474739100925
690,E031.H3K36me3.gappedPeak,0.000474568436197
691,E114.H3K36me3.gappedPeak,0.000474275475242
692,GSM1250897_GATA6.AGS.peaks.bed,0.000474039457819
693,E032.H3K4me3.gappedPeak,0.000473952490018
694,E111.H3K9ac.gappedPeak,0.000473430230711
695,E098.H3K27ac.gappedPeak,0.000473140557445
696,E063.H3K9me3.gappedPeak,0.000473101918147
697,A549_ChIP.seq_NR3C1_ENCFF002CFT.bed,0.000472773104661
698,E056.DNase.hotspot.fdr0.01.broad.bed,0.000472318588857
699,E017.H3K14ac.gappedPeak,0.000472299974369
700,E116.H3K9me3.gappedPeak,0.000472084601073
701,E121.H3K4me3.gappedPeak,0.000472007535126
702,E005.H2BK120ac.gappedPeak,0.000471856557135
703,B_cell_ChIP.seq_EZH2_ENCFF001STL.bed,0.000471759519748
704,FAT.ADIP.NUC.ReprPCWk,0.000471582054166
705,E115.H2A.Z.gappedPeak,0.00047140684428
706,frontal_cortex_FAIRE.seq_ENCFF001UYC.bed,0.000471279614611
707,E016.H3K36me3.gappedPeak,0.000471135228974
708,GM12878_transcription_profiling_by_array_assay_ENCFF001SNH.bed,0.000470909443014
709,E083.H3K27me3.gappedPeak,0.000470721026218
710,E068.H3K9me3.gappedPeak,0.000470643738131
711,MCF.7_ChIP.seq_TCF12_ENCSR000BUN_ENCFF001UNW_ENCFF001UNV_intersect.bed,0.000470619860052
712,E095.H3K27ac.gappedPeak,0.00046977042357
713,E037.H3K4me3.gappedPeak,0.000469756694356
714,wgEncodeAwgDnaseUwdukeLncapUniPk.narrowPeak,0.000469635615504
715,LIV.ADLT.TssFlnkU,0.000469535889857
716,DOHH2_ChIP.seq_H3K27ac_ENCFF311RVY.bed,0.000469291872233
717,Fetal_liver_H3K27ac_overlap.bed,0.000469019132685
718,HeLa.S3_ChIP.seq_CEBPB_ENCFF002CSA.bed,0.000468682487193
719,E121.H3K27ac.gappedPeak,0.000468155273567
720,Ishikawa_ChIP.seq_EP300_ENCSR000BUE_ENCFF001TVH_ENCFF001TVI_intersect.bed,0.000468065599199
721,E094.H3K9me3.gappedPeak,0.000468035469105
722,E107.H3K4me1.gappedPeak,0.000468001407178
723,E117.H3K4me2.gappedPeak,0.000467938635941
724,E034.H3K9me3.gappedPeak,0.000467934112982
725,E083.DNase.hotspot.fdr0.01.broad.bed,0.000467906182033
726,E050.H3K27me3.gappedPeak,0.000467887720298
727,E040.H3K4me3.gappedPeak,0.000467840842927
728,GSM534468_hASCt1.H3K27ac.intervals_hg19.bed,0.000467819060679
729,E046.H3K27ac.gappedPeak,0.00046752617593
730,wgEncodeAwgDnaseUwHrpepicUniPk.narrowPeak,0.000467320349754
731,E015.H3K27ac.gappedPeak,0.000467309972626
732,GSM1208740_batch2_chrom1_LoVo_EVI1_PassedQC_peaks_hg19.bed,0.000467136011532
733,E105.H3K9me3.gappedPeak,0.000466569232268
734,GM12878_ChIP.seq_EBF1_ENCFF002CGV.bed,0.000466505769007
735,E032.H3K9me3.gappedPeak,0.000466413468414
736,MCF.7_ChIP.seq_JUND_ENCSR000BSU_ENCFF001UNC_ENCFF001UNB_intersect.bed,0.000466410119537
737,E067.H3K4me3.gappedPeak,0.000466365447366
738,U2OS_ChIP.seq_H3K9me3_ENCFF001VDL.bed,0.000466033984146
739,E007.H2AK5ac.gappedPeak,0.000465612399941
740,E122.H3K4me2.gappedPeak,0.000464711338499
741,E067.H3K27me3.gappedPeak,0.000464698087719
742,E073.H3K9me3.gappedPeak,0.000464579011622
743,retinal_pigment_epithelial_cell_ChIP.seq_CTCF_ENCFF002DDG.bed,0.000464313503335
744,endothelial_cell_of_umbilical_vein_ChIP.seq_JUN_ENCFF002CVC.bed,0.000464023273366
745,GSM534481_hASCt3.H3K4me1.intervals_hg19.bed,0.000463996916607
746,E008.H3K18ac.gappedPeak,0.000463764235008
747,DOHH2_ChIP.seq_H3K27me3_ENCFF798XND.bed,0.000463737305916
748,GSM1208714_batch2_chrom1_LoVo_BARHL1_PassedQC_peaks_hg19.bed,0.000463724691353
749,cardiac_mesoderm_ChIP.seq_H3K27me3_ENCSR000DSL_gappedpeak.bed,0.000463279143816
750,SK.N.SH_ChIP.seq_EP300_ENCFF001VRB.bed,0.00046318195454
751,E118.H3K4me2.gappedPeak,0.000463062343009
752,MUS.SKLT.F.EnhA,0.00046291381776
753,E127.H2A.Z.gappedPeak,0.000462652748822
754,SK.N.SH_ChIP.seq_TEAD4_ENCSR000BUQ_ENCFF001UQK_ENCFF001UQJ_intersect.bed,0.000462628307774
755,cardiac_mesoderm_ChIP.seq_H3K27me3_ENCSR000DSM_gappedpeak.bed,0.000462483840417
756,E101.H3K4me3.gappedPeak,0.000461924156506
757,E048.H3K4me1.gappedPeak,0.000461527092428
758,E062.H3K9ac.gappedPeak,0.000461185210822
759,E114.H3K4me3.gappedPeak,0.000461173522789
760,E009.H3K9me3.gappedPeak,0.000460797666249
761,E006.H4K8ac.gappedPeak,0.000460592428223
762,E120.H3K27ac.gappedPeak,0.000460473513636
763,E045.H3K27ac.gappedPeak,0.000459883266644
764,FAT.ADIP.NUC.TxWk,0.000459789646504
765,E028.H3K9me3.gappedPeak,0.000459767217197
766,GSM1208678_batch1_chrom1_LoVo_SMC1A_PassedQC_peaks_hg19.bed,0.000459379858435
767,E014.H3K9ac.gappedPeak,0.000459368821756
768,E121.H3K9ac.gappedPeak,0.000459132256555
769,E112.H3K4me3.gappedPeak,0.000458965328251
770,GSM1208706_batch1_chrom1_LoVo_ZNF706_PassedQC_peaks_hg19.bed,0.000458727426264
771,E078.H3K4me3.gappedPeak,0.000458687968183
772,E061.H3K27me3.gappedPeak,0.000458681777335
773,E002.H3K4me3.gappedPeak,0.000458616849069
774,HeLa.S3_ChIP.seq_STAT3_ENCFF002CTH.bed,0.000458368493682
775,PANC.ISLT.TxWk,0.000457970764764
776,E123.H3K4me1.gappedPeak,0.000457694776375
777,E096.H3K27me3.gappedPeak,0.000457677234696
778,E085.H3K27ac.gappedPeak,0.000457235548482
779,E043.H3K36me3.gappedPeak,0.000457167507387
780,K562_ChIP.seq_GATA1_ENCFF001VND.bed,0.000457070364097
781,E093.H3K27me3.gappedPeak,0.00045698148564
782,E051.H3K4me1.gappedPeak,0.000456503208434
783,E008.H4K20me1.gappedPeak,0.00045641388274
784,E008.H2BK15ac.gappedPeak,0.000456356278293
785,E108.H3K27me3.gappedPeak,0.000456295965367
786,E066.H3K27ac.gappedPeak,0.000455862359745
787,A549_FAIRE.seq_ENCFF001UXY.bed,0.000455766407674
788,HeLa.S3_ChIP.seq_RAD21_ENCFF002CTB.bed,0.000455614221123
789,E118.H4K20me1.gappedPeak,0.000455545268473
790,K562_ChIP.seq_eGFP.JUND_ENCFF002DDZ.bed,0.000455520708517
791,E120.H4K20me1.gappedPeak,0.000454736967837
792,E055.H3K36me3.gappedPeak,0.000454522780623
793,GSM1208805_batch2_chrom1_LoVo_TP73_PassedQC_peaks_hg19.bed,0.000454503799485
794,fibroblast_of_lung_ChIP.seq_EZH2_ENCFF002CFE.bed,0.000454423986514
795,E030.H3K36me3.gappedPeak,0.000454285067512
796,GSM1208591_batch1_chrom1_LoVo_ASCL2_PassedQC_peaks_hg19.bed,0.000454018268622
797,NT2.D1_ChIP.seq_H3K36me3_ENCFF001VDA.bed,0.000453977339742
798,GSM1208790_batch2_chrom1_LoVo_REST_PassedQC_peaks_hg19.bed,0.000453614854737
799,PPARG_48h_Rosiglitazone_intersect.bed,0.000453453588362
800,E001.H3K4me3.gappedPeak,0.000453419755288
801,E125.H3K27me3.gappedPeak,0.000453338027051
802,GSM1208713_batch2_chrom1_LoVo_ATF5_PassedQC_peaks_hg19.bed,0.000453213522366
803,E049.H3K9ac.gappedPeak,0.000452866993799
804,GSM1208780_batch2_chrom1_LoVo_NKX2.2_PassedQC_peaks_hg19.bed,0.000452416804318
805,E116.H4K20me1.gappedPeak,0.000451893003002
806,E017.H2AK5ac.gappedPeak,0.000451782224691
807,LXRA.FLAG_2h_GW3965_intersect.bed,0.000451718567707
808,A549_ChIP.seq_BCL3_ENCFF002CFH.bed,0.000451624135305
809,E124.H3K4me3.gappedPeak,0.00045125880425
810,E118.H3K9me3.gappedPeak,0.000451111213598
811,OCI.LY7_ChIP.seq_H3K4me3_ENCFF168AXV.bed,0.000450943666745
812,K562_ChIP.seq_BHLHE40_ENCFF002CVQ.bed,0.000450839201557
813,LIV.ADLT.TssBiv,0.000450792881319
814,wgEncodeAwgDnaseUwHpfUniPk.narrowPeak,0.000450370778399
815,GSM534486_hASCt4.H3K4me3.intervals_hg19.bed,0.000450334878743
816,PANC.ISLT.ZNFRpts,0.000450120409262
817,E101.H3K9me3.gappedPeak,0.000450104636368
818,HepG2_transcription_profiling_by_array_assay_ENCFF001SNM.bed,0.000449657732388
819,Hepg2.EnhWk,0.000449277864541
820,E072.H3K4me1.gappedPeak,0.000449153208284
821,PANC.ISLT.ReprPCWk,0.000448995985929
822,MCF_10A_ChIP.seq_STAT3_ENCFF002CZI.bed,0.000448637207515
823,cardiac_fibroblast_ChIP.seq_H3K4me3_ENCSR000DTH_gappedpeak.bed,0.000448635406736
824,E017.H3K4ac.gappedPeak,0.000448523880139
825,H1.hESC_ChIP.seq_CTCF_ENCFF002CIU.bed,0.000448261907904
826,E054.H3K4me1.gappedPeak,0.000448250087181
827,wgEncodeAwgDnaseUwHmvecdlyadUniPk.narrowPeak,0.000448170499384
828,E026.H3K27ac.gappedPeak,0.000448080094068
829,E066.H3K4me3.gappedPeak,0.000448066531976
830,E058.H3K27ac.gappedPeak,0.000447953080788
831,E041.H3K36me3.gappedPeak,0.00044775360079
832,E129.H3K4me2.gappedPeak,0.00044769918086
833,E077.H3K9me3.gappedPeak,0.000447391833659
834,E040.H3K9me3.gappedPeak,0.000447333145665
835,E118.H2A.Z.gappedPeak,0.00044666799695
836,E081.H3K4me1.gappedPeak,0.000446263871036
837,K562_ChIP.seq_ZNF263_ENCFF002CYS.bed,0.000446156931124
838,Islet_Active_Enhancers_hg19.bed,0.00044594621027
839,E078.H3K9me3.gappedPeak,0.000445580634972
840,E102.H3K36me3.gappedPeak,0.000445258846398
841,pancreas_adult_H3K4me3.bed,0.000445208050432
842,E105.H3K27ac.gappedPeak,0.000445075144406
843,colon_FAIRE.seq_ENCFF001UYA.bed,0.000445044104211
844,E017.DNase.hotspot.fdr0.01.broad.bed,0.000444775183098
845,E056.H3K4me3.gappedPeak,0.000444636605367
846,E067.H3K9me3.gappedPeak,0.000444458024505
847,NB4_ChIP.seq_MYC_ENCFF002CZO.bed,0.000444292563531
848,GSM1208756_batch2_chrom1_LoVo_HOXA13_PassedQC_peaks_hg19.bed,0.000444187765277
849,GSM575225_CDX2_confluent_pval1e.10_peaks_hg19.bed,0.000444077031966
850,E020.H3K27ac.gappedPeak,0.000444041771596
851,E065.H3K27ac.gappedPeak,0.000443997197799
852,E093.H3K27ac.gappedPeak,0.000443352848613
853,E127.H3K4me3.gappedPeak,0.000443218739393
854,islets_h3k4me1_hg19_chipseq.bed,0.000443068070051
855,E043.H3K4me3.gappedPeak,0.000443023027987
856,GM12878_ChIP.seq_CUX1_ENCFF001VDY.bed,0.000442897293705
857,LXRB_2h_GW3965_intersect.bed,0.00044285691238
858,E128.H2A.Z.gappedPeak,0.000442789350777
859,GSM1240824_GP5dControl_REST_peaks_hg19.bed,0.000442391277187
